Ensembl_Human	log2FoldChange	orig_padj_BH	orig_padj_bonf	re.estimated_pvalue	re.estimated_padj
ENSG00000064201	0.767879878988592	0.134124223029445	1	0.63484955874121	0.999456782299798
ENSG00000106689	-1.84499531315538	0.118083349298228	NA	0.621692764467954	0.994753915141239
ENSG00000137198	-2.10654628018082	2.90830594527295e-20	3.62590509041927e-17	0.0084069149986401	0.120167122992253
ENSG00000080561	0.265415971748811	0.0790121819271102	1	0.582707086295856	0.986333421430635
ENSG00000121060	0.473320359523106	0.00671844221185806	1	0.412588344239253	0.901296929564033
ENSG00000153933	-0.442378214323091	0.00184540950853037	1	0.351242074866426	0.850749760246572
ENSG00000121064	-1.22444667379498	6.27430173229605e-16	1.15144494156826e-12	0.0204962263370283	0.198981520890344
ENSG00000070444	0.189704496137448	0.291367688832461	1	0.730068505904014	0.999982593374402
ENSG00000160255	-1.80938909331451	8.31484815286047e-18	1.28863342913204e-14	0.0138954092721006	0.159730582324019
ENSG00000111906	0.385578904716183	0.082738857674511	1	0.586942960880157	0.987517077254595
ENSG00000111907	-0.239812257432258	0.269099558489397	1	0.718998036997078	0.999982593374402
ENSG00000133027	0.23124249093254	0.300419716001585	1	0.734525545703226	0.999982593374402
ENSG00000039068	-0.0022924807052311	0.987725458669449	1	0.995012177076392	0.999982593374402
ENSG00000179242	-3.51647548402139	0.0475733636932863	NA	0.539267829421709	0.973670363113587
ENSG00000237289	1.69588474555394	1.08042252158731e-08	3.93096949421731e-05	0.0972620871418532	0.476500981627876
ENSG00000223572	1.69588474555394	1.08042252158731e-08	3.93096949421731e-05	0.0972620871418532	0.476500981627876
ENSG00000161940	-1.59436755829866	0.000342030313899	1	0.287907907306205	0.788412663774503
ENSG00000108839	-2.32088369612064	0.000412434808614973	1	0.294176095432964	0.795455306489065
ENSG00000099889	-0.271912945895372	0.0673135305805677	1	0.568442270573664	0.981295465504999
ENSG00000093010	0.168351121448513	0.10346260476119	1	0.60826629326073	0.993174915193046
ENSG00000137996	0.033897549054378	0.832685384467919	1	0.939008732355827	0.999982593374402
ENSG00000137992	1.29114678885234	1.28511906588118e-89	3.67826967151013e-88	1.55802175605402e-08	9.70510081513766e-06
ENSG00000183283	0.283692551293598	0.00263686623962247	1	0.36690772242332	0.864183569084018
ENSG00000232119	0.340365550984497	0.00112632909929599	1	0.331079331491208	0.830316635687208
ENSG00000088320	-1.87426054172799	1.04916754539711e-10	3.12392925394261e-07	0.0622447995370452	0.372515081076902
ENSG00000132972	-0.943014230977833	0.0996693799678283	1	0.604460066608411	0.993030923796792
ENSG00000280433	-0.0288567213757474	0.73424123997407	1	0.904587350698329	0.999982593374402
ENSG00000160218	-0.0288567213757474	0.73424123997407	1	0.904587350698329	0.999982593374402
ENSG00000136280	-0.395580087719225	3.08715526484912e-05	0.171939338423191	0.22014176360036	0.70460668147076
ENSG00000136270	0.870361539091433	3.2341221228341e-06	0.0157091798109661	0.173015748917494	0.63495070981175
ENSG00000184012	-0.761681681039225	0.000459175779316469	1	0.297909870260529	0.798086952230142
ENSG00000078098	-2.06818104351158	6.61934166974498e-09	2.34929028764267e-05	0.0926884313186449	0.465508249205023
ENSG00000139180	0.935003789733244	2.7734537385991e-19	3.77297185123632e-16	0.010265397847079	0.134536423888172
ENSG00000255639	0.935003789733244	2.7734537385991e-19	3.77297185123632e-16	0.010265397847079	0.134536423888172
ENSG00000182866	1.62445674984612	0.000472905858590964	1	0.298931772394061	0.799047521642856
ENSG00000077063	-0.960034318932492	0.023527663331724	1	0.487455044433329	0.950697346901125
ENSG00000141429	-0.174642924076996	0.0921860540521164	1	0.596920663567835	0.991695401770293
ENSG00000075975	0.664396838008663	9.21716612947703e-09	3.3240546848614e-05	0.0957460178321441	0.473166870532995
ENSG00000132170	-1.12830369901262	1.34997422354339e-05	0.0714821166760475	0.201336418642987	0.677810206714325
ENSG00000132155	0.0598377300833658	0.455019502725086	1	0.801675789080972	0.999982593374402
ENSG00000180096	-0.91795985682226	0.00121191124857299	1	0.333937674460118	0.834102768637703
ENSG00000100311	-0.115373152808106	0.628872821668879	1	0.866651058635475	0.999982593374402
ENSG00000139567	-1.34999737496468	8.74168665969425e-13	2.12894749842094e-09	0.0397259331072406	0.290824589449792
ENSG00000161835	-0.980538274106683	5.76374723137403e-07	0.00255655068714448	0.14479798460078	0.581912052345336
ENSG00000135503	0.695355654620161	4.93508281653893e-13	1.1765461756575e-09	0.0376838428327848	0.281817128303513
ENSG00000175662	0.280581080513827	0.00195245751750507	1	0.353669982635074	0.85223837050916
ENSG00000143167	1.84896067372991	0.0648863376341008	NA	0.565238276145454	0.980681694968835
ENSG00000161642	-1.03514819968909	0.000259968188692891	1	0.278973919437221	0.779072351454579
ENSG00000161638	-2.02838365372133	1.23229962500311e-14	2.56751389162294e-11	0.0268825873759049	0.230038916377491
ENSG00000151834	-2.51940937831761	0.0103519704550923	1	0.436409886507069	0.918306280449271
ENSG00000116455	0.578362731725113	0.0132473680117866	1	0.450814481203614	0.929090421894655
ENSG00000116459	0.701700344951806	2.51319263522121e-14	5.38013806905425e-11	0.0286879242933582	0.238923141411338
ENSG00000125398	0.547995744381769	0.0596561043614609	1	0.558023087016209	0.978584992954898
ENSG00000138668	0.19558423055364	0.307335613137004	1	0.737774292858342	0.999982593374402
