Ensembl_Human	log2FoldChange	orig_padj_BH	orig_padj_bonf	re.estimated_pvalue	re.estimated_padj
ENSG00000183682	-0.337393822	0.681539761	1	0.76008518	0.995548754
ENSG00000160113	0.131288128	0.609433198	1	0.711142654	0.991787104
ENSG00000053501	0.217910251	0.05723614	1	0.249051032	0.78292793
ENSG00000099330	0.17296616	0.458767253	1	0.607947449	0.979210244
ENSG00000105204	0.180785008	0.432805552	1	0.590098767	0.976511034
ENSG00000157764	0.178027555	0.148211255	1	0.363110838	0.882869864
ENSG00000090266	-0.121595198	0.359205241	1	0.537794932	0.96456431
ENSG00000071794	0.154693771	0.103283763	1	0.313142889	0.84688585
ENSG00000101161	0.186741601	0.047018802	1	0.231153875	0.76291935
ENSG00000171700	0.048497552	0.832673846	1	0.868103271	0.996332353
ENSG00000147509	-0.4066209	0.017915431	1	0.163882354	0.654262843
ENSG00000158201	-0.878036431	0.000312305	0.743431711	0.043000043	0.342367634
ENSG00000167088	-0.040697954	0.879016987	1	0.902649849	0.998687018
ENSG00000139437	-0.197084819	0.215840248	1	0.426023109	0.920500248
ENSG00000156299	0.172250187	0.326208915	1	0.513310182	0.958550707
ENSG00000103197	-0.154143337	0.014093888	1	0.150677162	0.630670279
ENSG00000065054	-0.571183803	5.39e-08	4.42e-05	0.003215853	0.07426175
ENSG00000179950	-0.0334329	0.804824938	1	0.847255785	0.996332353
ENSG00000140478	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000186399	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000261794	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000197978	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000261739	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000261247	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000278662	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000215252	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000178115	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000183629	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000153684	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000175265	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000215186	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000249931	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000206127	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000232653	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000179938	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000159289	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000167195	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000167110	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000184206	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000188626	0.235123703	0.195691137	1	0.408401011	0.910860425
ENSG00000130717	0.082467896	0.484860086	1	0.626273975	0.982006577
ENSG00000006747	-1.00691808	0.000681226	1	0.055067253	0.389570354
ENSG00000123411	-0.443405963	0.174666549	1	0.389172798	0.899126289
ENSG00000141741	0.14328797	0.449687516	1	0.602002555	0.977799879
ENSG00000167601	0.161582436	0.588461136	1	0.696644777	0.990957385
ENSG00000105329	0.425678611	0.00013888	0.290827213	0.033272586	0.301145344
ENSG00000142039	0.116566401	0.266314868	1	0.467593184	0.940820118
ENSG00000011243	-0.038768153	0.853727776	1	0.883519295	0.997449048
ENSG00000126249	0.430701087	0.015134784	1	0.154514337	0.637077942
ENSG00000266953	0.430701087	0.015134784	1	0.154514337	0.637077942
ENSG00000125651	0.091774153	0.5392096	1	0.662919794	0.988671785
ENSG00000125656	-0.118829529	0.449294156	1	0.601706657	0.977799879
ENSG00000125652	0.185922885	0.448254394	1	0.601060481	0.977645271
ENSG00000205744	0.131811375	NA	NA	0.955791847	0.99957234
ENSG00000133997	0.075918981	0.575431451	1	0.687320573	0.990939738
ENSG00000184304	-0.187061461	0.44901767	1	0.601537067	0.977799879
ENSG00000043462	-2.389414342	0.001067147	1	0.063449552	0.421995932
ENSG00000124207	-0.12903865	0.588787292	1	0.696948903	0.990957385
ENSG00000173418	0.105822351	0.5733419	1	0.685882834	0.990939738
ENSG00000180228	0.075716506	0.637789436	1	0.729653863	0.995548754
ENSG00000079150	-0.465068876	0.059240955	1	0.252492897	0.785528975
ENSG00000116095	0.022824898	0.905483052	1	0.921254908	0.99957234
ENSG00000106636	-0.069991829	0.727150502	1	0.791385683	0.995548754
ENSG00000009954	-0.01486089	0.911525624	1	0.926223414	0.99957234
ENSG00000124587	0.419548231	0.000271933	0.632726961	0.041140705	0.335122687
ENSG00000112651	0.120991658	0.370254523	1	0.545974033	0.966065709
ENSG00000124733	0.035918827	0.837498045	1	0.871606991	0.996855193
ENSG00000124713	0.881464473	0.024143774	1	0.181772094	0.688069914
ENSG00000105464	-0.7353262	0.012908693	1	0.146148067	0.622055988
ENSG00000105438	0.059605654	0.48005866	1	0.62294007	0.981212314
ENSG00000161558	0.053820128	0.667724937	1	0.750081143	0.995548754
ENSG00000006625	-0.29056866	0.17065141	1	0.385310896	0.896856739
ENSG00000281039	-0.29056866	0.17065141	1	0.385310896	0.896856739
ENSG00000184916	1.982205333	1.7e-10	7.97e-08	0.000624888	0.025306055
ENSG00000184887	0.197116454	0.114804806	1	0.327214015	0.855512341
ENSG00000183828	0.084980228	0.588635795	1	0.696804271	0.990957385
ENSG00000086289	-1.46437581	1.61e-08	1.16e-05	0.002267848	0.059739733
ENSG00000177731	0.241864979	1.29e-05	0.01950476	0.016052406	0.201049024
ENSG00000177302	-0.043454595	0.743708235	1	0.803593987	0.995548754
ENSG00000130734	0.602955767	1.44e-07	0.000131817	0.004279126	0.088503517
ENSG00000213339	-0.397525244	0.000998365	1	0.062126492	0.417045001
ENSG00000167676	-1.382356416	0.000431837	1	0.04764428	0.361033684
ENSG00000167674	0.116735018	0.334374006	1	0.519380893	0.959846287
ENSG00000167670	-0.922420687	0.000156319	0.333641973	0.03454081	0.306725289
ENSG00000144843	-0.291058714	0.058596453	1	0.251378281	0.784894681
ENSG00000176142	-0.066493496	0.771966997	1	0.823288868	0.996332353
ENSG00000113845	0.122603259	0.426941595	1	0.586119724	0.975356786
ENSG00000144837	-0.204983343	0.612802834	1	0.713477075	0.991906727
ENSG00000073111	-1.016039716	0.000326505	0.7839534	0.043630856	0.344412185
ENSG00000163870	0.294472753	0.060553128	1	0.25445336	0.789028949
ENSG00000138386	0.291296426	0.016849715	1	0.160345147	0.648536332
ENSG00000123146	0.408063858	0.016192161	1	0.158149484	0.64428492
ENSG00000177663	-0.326401266	0.049053516	1	0.234744582	0.768258563
ENSG00000091136	-0.624035779	0.014329494	1	0.151573075	0.632046891
ENSG00000105642	-0.070834383	0.797651404	1	0.841931701	0.996332353
ENSG00000105643	0.451651391	0.145214098	1	0.360035939	0.881236331
ENSG00000135218	1.070356306	0.02330332	1	0.179524374	0.684030333
ENSG00000076984	0.006242252	0.978876339	1	0.980880701	0.99957234
ENSG00000104980	0.237190064	0.004733274	1	0.10386016	0.531445838
ENSG00000183020	0.213450531	0.103870209	1	0.313971019	0.84688585
ENSG00000039650	0.13709423	0.20228144	1	0.414246844	0.913637956
ENSG00000104973	-0.035802107	0.836487134	1	0.870902261	0.99674683
ENSG00000187244	0.935778876	1.4e-11	5.58e-09	0.000315499	0.015015606
ENSG00000104853	-0.028038742	0.862654313	1	0.889488043	0.998294162
ENSG00000104856	0.489787638	0.030485922	1	0.197286163	0.715711485
ENSG00000130204	-0.279145704	0.303026875	1	0.496066097	0.952543101
ENSG00000130203	-1.123732613	0.0102312	1	0.134876481	0.599517693
ENSG00000105856	0.285270226	0.300671577	1	0.494355956	0.951728461
ENSG00000005249	-1.273819956	5.96e-13	1.93e-10	0.000133359	0.007823846
ENSG00000111276	0.52604134	0.061775571	1	0.25633636	0.791480469
ENSG00000136826	-0.585577765	0.060771232	1	0.254802036	0.789311497
ENSG00000072958	-0.189016863	0.27323393	1	0.472927279	0.943493585
ENSG00000167461	0.24389518	0.009904487	1	0.13339672	0.596917206
ENSG00000105058	-0.047756561	0.735397252	1	0.797743396	0.995548754
ENSG00000163435	1.146323505	2.56e-07	0.000249109	0.005056834	0.098436294
ENSG00000010270	-0.015590863	0.937141983	1	0.945145179	0.99957234
ENSG00000118046	0.047256291	0.75175964	1	0.809118036	0.995906554
ENSG00000099617	-0.638772614	0.019593228	1	0.169028397	0.664244881
ENSG00000099624	0.225481726	0.144032269	1	0.358680377	0.880915109
ENSG00000011485	-0.380323631	0.03592884	1	0.209427338	0.733218223
ENSG00000167258	0.391319497	0.000214391	0.478884555	0.038121169	0.323464835
ENSG00000079435	1.380600077	2.8e-06	0.003475527	0.010138496	0.154753108
ENSG00000168092	-0.113442976	0.49208205	1	0.631157942	0.982689038
ENSG00000204634	1.702694947	8.25e-12	3.19e-09	0.000273405	0.013403802
ENSG00000158435	-0.034775815	0.851934385	1	0.882167622	0.997421634
ENSG00000173262	0.850263434	0.000124403	0.256948426	0.032169955	0.295202549
ENSG00000059804	0.850263434	0.000124403	0.256948426	0.032169955	0.295202549
ENSG00000065970	0.567989895	3.67e-05	0.063671301	0.022053117	0.241002557
ENSG00000075142	-0.102074004	0.519537146	1	0.649590795	0.987077107
ENSG00000070413	-0.080606445	0.466947386	1	0.613615072	0.979738815
ENSG00000126456	0.197689352	0.069437241	1	0.268147598	0.803494336
ENSG00000126453	-0.120786786	0.524550352	1	0.653144403	0.987077107
ENSG00000008382	0.334427923	0.002462322	1	0.08333095	0.482863526
ENSG00000141985	-0.213972685	0.012417513	1	0.144254603	0.617829776
ENSG00000105246	0.025909128	0.984793849	1	0.985401846	0.99957234
ENSG00000105248	0.164438331	0.349906208	1	0.530986554	0.963201378
ENSG00000153201	0.299594265	0.009633134	1	0.132159981	0.594018726
ENSG00000135960	0.09343605	0.881976128	1	0.904661262	0.998687018
ENSG00000198873	-0.424546797	0.174386153	1	0.388889604	0.898945505
ENSG00000161202	0.007563952	0.954057425	1	0.959607848	0.99957234
ENSG00000161204	0.180160113	0.042317864	1	0.222238623	0.752244174
ENSG00000145191	0.14463684	0.487919842	1	0.628341377	0.982101736
ENSG00000105443	0.130366577	0.534626282	1	0.659784793	0.98793022
ENSG00000088002	0.641904862	0.003644675	1	0.094903728	0.513482605
ENSG00000063180	-0.052065552	0.918185014	1	0.930584323	0.99957234
ENSG00000170579	-0.405390788	0.476176671	1	0.620532294	0.980326231
ENSG00000181690	-0.708464137	0.020229548	1	0.170997569	0.66707635
ENSG00000101336	0.523497677	0.594835044	1	0.701260283	0.990957385
ENSG00000105364	-0.06024744	0.67159225	1	0.752651622	0.995548754
ENSG00000079999	0.332434448	0.001443718	1	0.069904907	0.444344595
ENSG00000129354	0.37705156	0.012989264	1	0.146489924	0.622493999
ENSG00000090863	0.126249102	0.309085432	1	0.500840823	0.953372367
ENSG00000130270	1.114292041	0.189975192	1	0.40315495	0.908377017
ENSG00000133243	0.383872314	0.003648652	1	0.094952873	0.513517811
ENSG00000133275	0.063174679	0.597820275	1	0.703406923	0.991130846
ENSG00000129968	0.122400173	0.589658687	1	0.697592344	0.990957385
ENSG00000172081	0.041976767	0.806724781	1	0.848733977	0.996332353
ENSG00000167535	-0.139394716	0.430851131	1	0.588710781	0.976255017
ENSG00000139537	0.208804868	0.504207724	1	0.639397051	0.984797884
ENSG00000134285	-0.279645305	0.463034082	1	0.610990519	0.979210244
ENSG00000174243	0.19066401	0.055977764	1	0.246907008	0.78102139
ENSG00000105223	-0.314886678	0.005625175	1	0.110054367	0.546155659
ENSG00000105737	0.475039838	0.105054196	1	0.31539075	0.848147098
ENSG00000105369	0.278051541	NA	NA	0.916807379	0.99957234
ENSG00000105404	0.53078277	1.13e-05	0.016708268	0.015401583	0.197384878
ENSG00000117036	0.154106949	0.074087133	1	0.274799099	0.81128251
ENSG00000130175	0.042747516	0.763425188	1	0.817819153	0.996332353
ENSG00000169213	0.231173272	0.861162998	NA	0.888520084	0.998294162
ENSG00000148488	-0.411030587	0.382835045	1	0.555213601	0.967609946
ENSG00000104870	-0.762657947	0.008492215	1	0.126494433	0.583246698
ENSG00000142546	0.384008547	0.001285994	1	0.067303714	0.436475823
ENSG00000104872	-0.271172623	0.039401158	1	0.216531072	0.74398306
ENSG00000142534	-0.022323881	0.862476318	1	0.889316247	0.998294162
ENSG00000196235	0.087069472	0.377407061	1	0.551154141	0.967500501
ENSG00000006712	-0.189103837	0.081255046	1	0.285155578	0.819556246
ENSG00000105197	0.017242392	0.953626768	1	0.95877375	0.99957234
ENSG00000063322	-0.050390604	0.810727992	1	0.851350194	0.996332353
ENSG00000151746	-1.278639129	3.49e-07	0.000349102	0.005525799	0.104619122
ENSG00000162736	0.153641294	0.043918589	1	0.22531552	0.756040607
ENSG00000162735	-0.019068743	0.799260165	1	0.843046485	0.996332353
ENSG00000168490	3.424086683	1.52e-07	0.000140424	0.004350664	0.089464352
ENSG00000186529	-0.901615999	0.694057518	NA	0.768391385	0.995548754
ENSG00000106348	0.050108638	0.866274418	1	0.892641199	0.998294162
ENSG00000108861	0.145062414	0.360131869	1	0.538603006	0.96456431
ENSG00000277196	0.082143909	0.827004228	1	0.863147631	0.996332353
ENSG00000100033	0.082143909	0.827004228	1	0.863147631	0.996332353
ENSG00000100056	0.093657811	0.55454201	1	0.673485594	0.989507555
ENSG00000100075	0.179420818	0.48620013	1	0.62713119	0.982101736
ENSG00000278817	0.260595595	0.008504479	1	0.126558125	0.583246698
ENSG00000128185	0.260595595	0.008504479	1	0.126558125	0.583246698
ENSG00000183628	0.260595595	0.008504479	1	0.126558125	0.583246698
ENSG00000204580	0.948146104	4.42e-14	1.23e-11	6.61e-05	0.004504032
ENSG00000137331	0.961850534	0.004124797	1	0.099023597	0.522093464
ENSG00000125740	0.396758736	0.609896896	1	0.711518014	0.991787104
ENSG00000137171	0.162074691	0.493840366	1	0.632498535	0.982898658
ENSG00000012061	0.420494243	6.67e-05	0.125285332	0.026474685	0.2670035
ENSG00000148795	1.882745301	0.03967994	1	0.217096635	0.744517796
ENSG00000214435	0.50821187	0.034423662	1	0.206237893	0.728050667
ENSG00000051128	-0.310331728	0.007150004	1	0.119397872	0.566638804
ENSG00000105662	-0.792784368	3.69e-09	2.32e-06	0.001493784	0.045002638
ENSG00000099999	-0.370707307	2.88e-05	0.048513348	0.020496814	0.230667875
ENSG00000100003	-0.163501736	0.598654483	1	0.703923834	0.991277281
ENSG00000169857	-0.810186925	0.000843542	1	0.058854474	0.405577118
ENSG00000047457	0.033335253	0.925511013	1	0.936145025	0.99957234
ENSG00000005469	-0.21252618	0.151040501	1	0.366262535	0.883896334
ENSG00000117676	0.622835998	0.001770438	1	0.074764041	0.458273376
ENSG00000144028	0.299407958	0.002350944	1	0.082023554	0.47976064
ENSG00000144021	0.168347953	0.156992046	1	0.372305706	0.887357928
ENSG00000105509	-0.932382803	0.098567196	1	0.307422703	0.841746014
ENSG00000162227	0.249023186	0.023852119	1	0.180994966	0.686544558
ENSG00000125629	0.551816005	2.81e-08	2.16e-05	0.002666863	0.065834744
ENSG00000025800	0.172463172	0.001792739	1	0.075077934	0.459161294
ENSG00000111885	-0.462325306	0.035726602	1	0.209000719	0.732483072
ENSG00000086544	0.957286365	2.81e-06	0.003485099	0.010145897	0.154753108
ENSG00000123815	0.559925852	1.6e-08	1.15e-05	0.0022614	0.059644067
ENSG00000112983	0.069228335	0.603295007	1	0.707053043	0.991377018
ENSG00000112984	-1.112959623	1.34e-06	0.001547056	0.008182189	0.134542375
ENSG00000179115	-0.156537335	0.489921735	1	0.629913612	0.982185149
ENSG00000105607	-0.097296054	0.54650012	1	0.667884048	0.988959025
ENSG00000086015	0.173373989	0.143322723	1	0.357907438	0.880861001
ENSG00000105612	0.058479967	0.677840609	1	0.757287202	0.995548754
ENSG00000179262	0.32313478	0.000314855	0.750627702	0.043113834	0.342758219
ENSG00000179218	0.128065716	0.440575464	1	0.595762961	0.976511034
ENSG00000161860	0.955860232	3.49e-07	0.000348609	0.005523746	0.104619122
ENSG00000102908	-0.259021873	0.121396441	1	0.334759147	0.860795447
ENSG00000141101	-0.197988664	0.050648991	1	0.237645582	0.771356979
ENSG00000181019	-2.041335142	1.22e-34	2.51e-33	2.4e-10	2.21e-07
ENSG00000177380	0.845588561	1.25e-05	0.018877036	0.015912534	0.200006861
ENSG00000104812	1.517008626	1.53e-11	6.13e-09	0.000323241	0.015247043
ENSG00000183207	0.227100753	0.294154621	1	0.489439756	0.949336544
ENSG00000104863	0.103966611	0.908129199	1	0.923468225	0.99957234
ENSG00000087088	-0.395006405	5.56e-05	0.101875837	0.025034673	0.259144349
ENSG00000168685	-2.215061509	NA	NA	0.575311707	0.972955359
ENSG00000108064	-0.012051261	0.950567778	1	0.956732065	0.99957234
ENSG00000108947	-0.338054438	0.672054682	1	0.75299788	0.995548754
ENSG00000108960	-0.976471489	3.44e-11	1.46e-08	0.000404069	0.018016381
ENSG00000108924	0.364315385	0.1704602	1	0.385087357	0.896794318
ENSG00000114023	1.398345028	4.59e-15	1.07e-12	3.56e-05	0.002895897
ENSG00000161016	0.086376704	0.486255852	1	0.62724637	0.982101736
ENSG00000145687	-0.579503992	9.28e-06	0.013358526	0.014507839	0.190952973
ENSG00000115392	-0.542057368	0.002345859	1	0.081967227	0.47976064
ENSG00000198797	-3.131514079	0.010693787	1	0.137085815	0.602727939
ENSG00000134202	-0.156757433	0.181080915	1	0.395183125	0.902774028
ENSG00000213366	-1.116897388	7.64e-05	0.146742496	0.027632338	0.272578152
ENSG00000168610	0.178210592	0.291501516	1	0.487441884	0.948281936
ENSG00000126561	-0.099486097	0.645402934	1	0.734647156	0.995548754
ENSG00000177469	-0.43459203	0.052560494	1	0.240962078	0.775242957
ENSG00000173327	0.30516612	0.00165842	1	0.073159667	0.453984352
ENSG00000105221	0.123191038	0.303067539	1	0.496130122	0.952543101
ENSG00000103423	0.266068683	0.017215466	1	0.161589847	0.65038939
ENSG00000103415	-0.022192864	0.848443837	1	0.87927163	0.997421634
ENSG00000089486	-0.147659896	0.198586827	1	0.410838076	0.912891363
ENSG00000091436	0.381073114	0.044637909	1	0.226781115	0.756842251
ENSG00000150316	0.166207004	0.335260818	1	0.520026755	0.959846287
ENSG00000080573	-0.917897217	0.009667093	1	0.132310658	0.594443664
ENSG00000130816	0.027160535	0.89475782	1	0.913504494	0.99957234
ENSG00000130810	-0.3993461	0.11022829	1	0.321663176	0.851938691
ENSG00000243207	-0.3993461	0.11022829	1	0.321663176	0.851938691
ENSG00000136859	-0.727657259	0.029571546	1	0.195184266	0.711988904
ENSG00000198216	-2.395876855	0.073976508	NA	0.27462491	0.81128251
ENSG00000148408	-2.408604824	0.00024569	0.562429563	0.039835148	0.329740864
ENSG00000145331	-0.232574124	0.147458161	1	0.362314259	0.882838143
ENSG00000006468	-1.941700102	1.92e-20	1.99e-18	1.27e-06	0.000230419
ENSG00000167702	-0.070744324	0.800410087	1	0.843932584	0.996332353
ENSG00000197746	-0.111977451	0.398989596	1	0.566838463	0.970023223
ENSG00000269335	-0.072187126	0.688523224	1	0.764707458	0.995548754
ENSG00000116874	-0.302718134	0.002272463	1	0.0811291	0.477160366
ENSG00000111676	-0.117088128	0.512273268	1	0.644753191	0.986364333
ENSG00000215021	0.046723257	0.818313088	1	0.85660896	0.996332353
ENSG00000111679	0.080759677	0.67894041	1	0.758179756	0.995548754
ENSG00000111674	0.182246151	0.71624402	1	0.783222096	0.995548754
ENSG00000268439	0.102714805	0.485737651	1	0.626821912	0.982101736
ENSG00000126749	0.102714805	0.485737651	1	0.626821912	0.982101736
ENSG00000111684	0.08191884	0.678061909	1	0.757486134	0.995548754
ENSG00000128524	-0.043859749	0.7255808	1	0.790123527	0.995548754
ENSG00000171365	0.310946575	0.002496033	1	0.083702152	0.483757627
ENSG00000109572	0.500596496	5.77e-05	0.106298464	0.025323833	0.260609067
ENSG00000124440	1.920262819	0.00201686	1	0.077980515	0.468657581
ENSG00000154678	-1.250524683	0.022291157	1	0.17666475	0.679916907
ENSG00000120800	-0.082890431	0.79562587	1	0.840457412	0.996332353
ENSG00000166211	-0.049325565	0.974081166	NA	0.9772421	0.99957234
ENSG00000189367	-0.335968879	0.833191671	NA	0.868669663	0.996332353
ENSG00000036257	0.001109091	0.993994929	1	0.994644754	0.99957234
ENSG00000095752	0.355808156	0.37561798	1	0.549864477	0.967141595
ENSG00000133424	0.408678308	0.004248158	1	0.10006503	0.52379567
ENSG00000136271	-0.124339823	0.595312246	1	0.701539971	0.990957385
ENSG00000158604	0.098454023	0.367614149	1	0.544192552	0.965298578
ENSG00000160963	-0.667649275	0.603670202	1	0.707308057	0.991377018
ENSG00000015475	-0.332948202	0.053686021	1	0.24301315	0.776871775
ENSG00000144118	0.781754836	1.11e-16	2.01e-14	1.3e-05	0.001360807
